=========================================
Job ID          : 21074079
Node            : clx-a-02
PTM type        : acet_k
Model types     : cnn_gru cnn_bilstm
Conv layers list: 1 2 3
RNN layers list : 1 2 3
Started at      : Wed Mar  4 04:25:45 AM EST 2026
=========================================

=== Running config: model=cnn_gru, conv_layers=1, rnn_layers=1, epochs=35 ===
Epoch 001 | train_loss=0.6956 | val_loss=0.6932 | val_mcc=0.0000 | val_f1=0.6439
Epoch 002 | train_loss=0.6932 | val_loss=0.6931 | val_mcc=0.0216 | val_f1=0.0018
Epoch 003 | train_loss=0.6669 | val_loss=0.6333 | val_mcc=0.2684 | val_f1=0.6152
Epoch 004 | train_loss=0.6180 | val_loss=0.6109 | val_mcc=0.3244 | val_f1=0.6173
Epoch 005 | train_loss=0.5794 | val_loss=0.5806 | val_mcc=0.3780 | val_f1=0.6897
Epoch 006 | train_loss=0.5349 | val_loss=0.5785 | val_mcc=0.3823 | val_f1=0.6185
Epoch 007 | train_loss=0.4793 | val_loss=0.5903 | val_mcc=0.4109 | val_f1=0.6752
Epoch 008 | train_loss=0.4179 | val_loss=0.6166 | val_mcc=0.4157 | val_f1=0.6702
Epoch 009 | train_loss=0.3563 | val_loss=0.6068 | val_mcc=0.4241 | val_f1=0.7088
Epoch 010 | train_loss=0.2987 | val_loss=0.7285 | val_mcc=0.4121 | val_f1=0.6647
Epoch 011 | train_loss=0.2577 | val_loss=0.7268 | val_mcc=0.4283 | val_f1=0.6995
Epoch 012 | train_loss=0.2235 | val_loss=0.8506 | val_mcc=0.4300 | val_f1=0.6816
Epoch 013 | train_loss=0.2010 | val_loss=0.7738 | val_mcc=0.4161 | val_f1=0.6889
Epoch 014 | train_loss=0.1855 | val_loss=0.9839 | val_mcc=0.4178 | val_f1=0.6641
Epoch 015 | train_loss=0.1659 | val_loss=0.9794 | val_mcc=0.4234 | val_f1=0.6797
Epoch 016 | train_loss=0.1558 | val_loss=0.9579 | val_mcc=0.3929 | val_f1=0.6257
Epoch 017 | train_loss=0.1461 | val_loss=0.9291 | val_mcc=0.4285 | val_f1=0.6860
Epoch 018 | train_loss=0.1381 | val_loss=1.0621 | val_mcc=0.4164 | val_f1=0.6674
Epoch 019 | train_loss=0.1311 | val_loss=0.9725 | val_mcc=0.3891 | val_f1=0.6235
Epoch 020 | train_loss=0.1297 | val_loss=0.8910 | val_mcc=0.4405 | val_f1=0.7143
Epoch 021 | train_loss=0.1237 | val_loss=1.1894 | val_mcc=0.4070 | val_f1=0.6567
Epoch 022 | train_loss=0.1201 | val_loss=0.9449 | val_mcc=0.4336 | val_f1=0.7050
Epoch 023 | train_loss=0.1184 | val_loss=1.0567 | val_mcc=0.3988 | val_f1=0.6378
Epoch 024 | train_loss=0.1107 | val_loss=0.9783 | val_mcc=0.4279 | val_f1=0.6947
